Filing Date/Time,Publication Date/Time,Document Date,Source,Disclosing Organisation LEI,Disclosing Organisation Name,Description,Category,ESEF Type,Download Link,Related Organisation(s)
15/04/2025 16:05,15/04/2025 15:45,15/04/2025,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,"Issue of up to GBP 5,800,000 Citigroup Global Markets Funding Luxembourg S.C.A. Notes due June 2035 linked to Preference Shares of Citigroup Global Markets Funding Luxembourg S.C.A. CGMFL104927",Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117961/NI-000117961.pdf,
15/04/2025 15:40,15/04/2025 15:40,,Regulatory News Services (RNS),213800G1C9KKVVDN1A60,Hammerson PLC,EMTN Programme: publication of Base Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5619058.html,
15/04/2025 11:16,15/04/2025 11:00,15/04/2025,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,"Issue of up to GBP 5,800,000 Memory Coupon Barrier Autocall Notes due June 2035 linked to the FTSE® 100 Equally Weighted 45 Point Decrement Index",Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117929/NI-000117929.pdf,
15/04/2025 09:33,11/4/25 11:23,11/4/25,FCA,2138002P5RNKC5W2JZ46;21380018AJDKNF3A6712;213800ESTST91B3U3P50,TESCO PLC;Tesco Corporate Treasury Services PLC;Tesco Corporate Treasury Services Europe DAC,TESCO PLC;Tesco Corporate Treasury Services PLC;Tesco Corporate Treasury Services Europe DAC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117842/NI-000117842.pdf,
15/04/2025 09:33,11/4/25 8:48,11/4/25,FCA,WXD0EHQRPI7HKN3I5T57,YORKSHIRE BUILDING SOCIETY,YORKSHIRE BUILDING SOCIETY - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117841/NI-000117841.pdf,
15/04/2025 09:33,11/4/25 8:35,11/4/25,FCA,WXD0EHQRPI7HKN3I5T57,YORKSHIRE BUILDING SOCIETY,YORKSHIRE BUILDING SOCIETY - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117840/NI-000117840.pdf,
15/04/2025 09:33,11/4/25 9:20,11/4/25,FCA,G5GSEF7VJP5I7OUK5573,BARCLAYS BANK PLC,BARCLAYS BANK PLC - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117839/NI-000117839.pdf,
15/04/2025 09:12,15/04/2025 09:12,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250415944673.html,
15/04/2025 07:00,15/04/2025 07:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Municipality Finance Plc,Municipality Finance issues EUR 20 million notes under its MTN programme,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001080374-en.html,
15/04/2025 07:00,15/04/2025 07:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Kuntarahoitus Oyj,Kuntarahoitus laskee liikkeeseen 20 miljoonan euron joukkovelkakirjalainan osana joukkovelkakirjalainaohjelmaa,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001080374-fi.html,
15/04/2025 06:00,15/04/2025 06:00,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5617376.html,
14/04/2025 09:56,14/04/2025 09:30,11/4/25,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS_Pref Share Confirmation - Class 1181_CGMFL104925_25LEQ020818_XS3034535719 (UK PO),Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117759/NI-000117759.pdf,
14/04/2025 09:12,10/4/25 8:16,10/4/25,FCA,549300MY0DXTHQEX5O57,QNB Finance Ltd,QNB Finance Ltd - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117717/NI-000117717.pdf,
14/04/2025 09:12,10/4/25 9:58,10/4/25,FCA,213800BLOAKXC1BXLJ29,Clarion Funding plc,Clarion Funding plc - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117716/NI-000117716.pdf,
14/04/2025 09:12,10/4/25 10:06,10/4/25,FCA,549300QNMDBVTHX8H127;O2RNE8IBXP4R0TD8PU41,SG ISSUER;Societe Generale,SG ISSUER;Societe Generale - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117715/NI-000117715.pdf,
11/4/25 13:47,11/4/25 13:47,,Regulatory News Services (RNS),2138002P5RNKC5W2JZ46,Tesco PLC,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5615084.html,
11/4/25 13:09,11/4/25 13:09,,Regulatory News Services (RNS),WXD0EHQRPI7HKN3I5T57,Yorkshire Building Society,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5615013.html,
11/4/25 10:44,11/4/25 10:44,,Regulatory News Services (RNS),WXD0EHQRPI7HKN3I5T57,Yorkshire Building Society,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5614800.html,
11/4/25 10:01,11/4/25 9:45,9/4/25,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,"Issue of up to GBP 5,700,000 Citigroup Global Markets Funding Luxembourg S.C.A. Notes due June 2031 linked to Preference Shares of Citigroup Global Markets Funding Luxembourg S.C.A.",Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117662/NI-000117662.pdf,
11/4/25 9:11,9/4/25 8:00,9/4/25,FCA,213800X4C3QNKN1DAA13,The All England Lawn Tennis Ground plc,The All England Lawn Tennis Ground plc - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117597/NI-000117597.pdf,
10/4/25 12:00,10/4/25 12:00,,Regulatory News Services (RNS),,SG Issuer,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5612994.html,
10/4/25 11:00,10/4/25 11:00,,Regulatory News Services (RNS),549300MY0DXTHQEX5O57,QNB Finance Ltd,Publication of Suppl.Prospcts dated 10 April 2025,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5612686.html,
10/4/25 9:18,8/4/25 10:36,8/4/25,FCA,213800NRREPVJ1OBN102,TP Leasing Limited,TP Leasing Limited - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117435/NI-000117435.pdf,
10/4/25 9:17,8/4/25 10:42,8/4/25,FCA,213800JNYFDXOBPVP584,Navigator Trading Limited,Navigator Trading Limited - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117434/NI-000117434.pdf,
10/4/25 9:17,8/4/25 10:14,8/4/25,FCA,529900RORCZ0E5S5FX81,Anglo American Platinum Limited,Anglo American Platinum Limited - Single prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117433/NI-000117433.pdf,
9/4/25 14:20,9/4/25 14:20,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5611191.html,
9/4/25 14:13,9/4/25 14:13,,Regulatory News Services (RNS),,Royal Bank of Canada,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5611180.html,
9/4/25 12:46,8/4/25 16:15,8/4/25,Direct Upload,529900RORCZ0E5S5FX81,Anglo American Platinum Limited,Prospectus: Anglo American Platinum Limited (proposed to be renamed Valterra Platinum Limited),Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117401/NI-000117401.pdf,
9/4/25 12:30,9/4/25 12:30,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250409935033.html,
9/4/25 10:11,9/4/25 10:11,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250409451542.html,
9/4/25 9:44,9/4/25 9:30,8/4/25,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS - CGMFL104793_25LEQ020537_XS3034550197 (UK PO) (UK BP),Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117313/NI-000117313.pdf,
9/4/25 9:16,7/4/25 8:52,7/4/25,FCA,549300SNVSPBXF55RX28,DB ETC plc,DB ETC plc - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117285/NI-000117285.pdf,
8/4/25 17:13,8/4/25 17:13,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5609549.html,
8/4/25 16:15,8/4/25 16:00,8/4/25,Direct Upload,549300EVRWDWFJUNNP53,CITIGROUP GLOBAL MARKETS FUNDING LUXEMBOURG S.C.A.,Summary - FT_ISS - CGMFL104795_25LEQ020540_XS3034563174 (UK PO) (UK BP),Prospectus Summary,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117271/NI-000117271.pdf,
8/4/25 15:39,8/4/25 15:39,,Regulatory News Services (RNS),,Morocco (Kingdom of),Publication of an Offering Circular,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5609331.html,
8/4/25 14:59,8/4/25 14:59,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250408291699.html,
8/4/25 14:10,8/4/25 14:10,,Regulatory News Services (RNS),529900RORCZ0E5S5FX81,Anglo American Platinum Limited,Secondary Listing and Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5609235.html,
8/4/25 13:03,8/4/25 13:03,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250408070630.html,
8/4/25 10:06,8/4/25 10:06,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250408489989.html,
8/4/25 9:48,8/4/25 9:48,,Regulatory News Services (RNS),2138003KE7A61PG6CK49,LiveWest Treasury PLC,Sale of Retained Notes,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5608708.html,
8/4/25 9:02,4/4/25 9:30,4/4/25,FCA,JHE42UYNWWTJB8YTTU19,Australia and New Zealand Banking Group Limited,Australia and New Zealand Banking Group Limited - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117184/NI-000117184.pdf,
8/4/25 9:02,4/4/25 9:15,4/4/25,FCA,PBLD0EJDB5FWOLXP3B76,Wells Fargo & Company,Wells Fargo & Company - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117183/NI-000117183.pdf,
8/4/25 9:01,4/4/25 9:44,4/4/25,FCA,PTCQB104N23FMNK2RZ28;549300F5XIFGNNW4CF72,Santander UK PLC;Santander UK Group Holdings plc,Santander UK PLC;Santander UK Group Holdings plc - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117182/NI-000117182.pdf,
7/4/25 9:09,3/4/25 8:35,3/4/25,FCA,JHE42UYNWWTJB8YTTU19,Australia and New Zealand Banking Group Limited,Australia and New Zealand Banking Group Limited - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000117068/NI-000117068.pdf,
4/4/25 16:22,4/4/25 16:22,,Regulatory News Services (RNS),PBLD0EJDB5FWOLXP3B76,Wells Fargo & Company,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5605459.html,
4/4/25 15:05,4/4/25 15:05,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250404330473.html,
4/4/25 14:04,4/4/25 14:04,,Regulatory News Services (RNS),549300F5XIFGNNW4CF72,Santander UK Group Holdings PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5605195.html,
4/4/25 9:35,4/4/25 9:35,,Regulatory News Services (RNS),JHE42UYNWWTJB8YTTU19,Australia & New Zealand Banking Grp,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5604733.html,
4/4/25 6:00,4/4/25 6:00,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5603701.html,
3/4/25 14:06,3/4/25 14:06,,GlobeNewswire (GNW),529900TH4OAW7WYG1777,Statkraft AS,Statkraft AS signerer låneavtale med NIB,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001078128-no.html,
3/4/25 14:06,3/4/25 14:06,,GlobeNewswire (GNW),529900TH4OAW7WYG1777,Statkraft AS,Statkraft AS signs loan agreement with NIB,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001078128-en.html,
3/4/25 12:49,3/4/25 12:49,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250403312094.html,
3/4/25 9:47,3/4/25 9:47,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250403985360.html,
3/4/25 9:43,1/4/25 9:15,1/4/25,FCA,66AGRETLUXS4YO5MUH35,SKIPTON BUILDING SOCIETY,SKIPTON BUILDING SOCIETY - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116790/NI-000116790.pdf,
3/4/25 8:54,3/4/25 8:54,,Regulatory News Services (RNS),JHE42UYNWWTJB8YTTU19,Australia & New Zealand Banking Grp,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5602798.html,
3/4/25 7:00,3/4/25 7:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Municipality Finance Plc,Municipality Finance issues EUR 25 million notes under its MTN programme,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001077949-en.html,
3/4/25 7:00,3/4/25 7:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Kuntarahoitus Oyj,Kuntarahoitus laskee liikkeeseen 25 miljoonan euron joukkovelkakirjalainan osana joukkovelkakirjalainaohjelmaa,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001077949-fi.html,
2/4/25 15:23,2/4/25 15:23,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250402657877.html,
2/4/25 13:52,2/4/25 13:51,1/4/25,Direct Upload,549300VML6THE3JJOS76,iShares VI plc,iShares VI plc - Prospectus - 1 April 2025,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116764/NI-000116764.pdf,
2/4/25 12:34,2/4/25 12:34,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250402706935.html,
2/4/25 10:17,31/03/2025 09:25,31/03/2025,FCA,213800RPBXRETY4A4C59;213800KY9PT6WBH33232,SEVERN TRENT PLC;Severn Trent Utilities Finance PLC,SEVERN TRENT PLC;Severn Trent Utilities Finance PLC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116703/NI-000116703.pdf,
2/4/25 10:17,31/03/2025 10:03,31/03/2025,FCA,875500BTZPKWM4X8R658,Bitwise Europe GmbH,Bitwise Europe GmbH - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116702/NI-000116702.pdf,
2/4/25 9:20,2/4/25 9:20,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250402002272.html,
2/4/25 7:00,2/4/25 7:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Municipality Finance Plc,Municipality Finance issues SEK 1 billion tap under its MTN programme,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001077507-en.html,
2/4/25 7:00,2/4/25 7:00,,GlobeNewswire (GNW),529900HEKOENJHPNN480,Kuntarahoitus Oyj,Kuntarahoitus laskee liikkeeseen 1 miljardin Ruotsin kruunun lisäyksen joukkovelkakirjalainaan osana joukkovelkakirjalainaohjelmaa,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/GNW/1001077507-fi.html,
2/4/25 6:00,2/4/25 6:00,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5599825.html,
1/4/25 17:52,1/4/25 16:28,1/4/25,Direct Upload,549300Q7FFITMZ2PFZ28,iShares VII plc,Prospectus - iShares VII plc - 1.04.2025,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116673/NI-000116673.pdf,
1/4/25 16:33,1/4/25 16:33,,Business Wire (BWI),,UKDMO,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/BWI/20250401239434.html,
1/4/25 16:32,1/4/25 16:32,,Regulatory News Services (RNS),549300VML6THE3JJOS76,iShares VI PLC,Prospectus update - iShares VI plc,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5599735.html,
1/4/25 16:25,1/4/25 16:25,,Regulatory News Services (RNS),549300QETNU1W5JY7Z94,iShares V PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5599708.html,
1/4/25 16:21,1/4/25 16:20,1/4/25,Direct Upload,549300QETNU1W5JY7Z94,iShares V PLC,iShares V plc - Prospectus - ESMA changes,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116671/NI-000116671.pdf,
1/4/25 10:43,1/4/25 10:43,,Regulatory News Services (RNS),66AGRETLUXS4YO5MUH35,Skipton Building Society,Publication of Suppl.Prospcts,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5599058.html,
1/4/25 10:18,28/03/2025 10:25,28/03/2025,FCA,549300SPX8573VZ2SK79;549300Y7M5CC1U5DBX07,Southern Gas Networks PLC;Scotland Gas Networks PLC,Southern Gas Networks PLC;Scotland Gas Networks PLC - Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116590/NI-000116590.pdf,
1/4/25 10:18,28/03/2025 11:07,28/03/2025,FCA,5493001Z3ZE83NGK8Y12;2549005TNASWKLR0XC37,Prudential PLC;Prudential Funding (Asia) PLC,Prudential PLC;Prudential Funding (Asia) PLC - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116589/NI-000116589.pdf,
1/4/25 10:18,28/03/2025 10:41,28/03/2025,FCA,213800QAUUUP6I445N30;2138009YFYTGEHZNNZ09;213800JCR9B7CYW7U265;2138007FV67QQ13CGJ43,London Stock Exchange Group PLC;LSEGA Financing plc;LSEG Netherlands B.V.;LSEG US Fin Corp,London Stock Exchange Group PLC;LSEGA Financing plc;LSEG Netherlands B.V.;LSEG US Fin Corp - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116588/NI-000116588.pdf,
1/4/25 10:17,28/03/2025 11:30,28/03/2025,FCA,H7FNTJ4851HG0EXQ1Z70,Lloyds Bank Plc,Lloyds Bank Plc - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116587/NI-000116587.pdf,
1/4/25 10:17,28/03/2025 11:06,28/03/2025,FCA,MLU0ZO3ML4LN2LL2TL39,HSBC HOLDINGS PLC,HSBC HOLDINGS PLC - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116585/NI-000116585.pdf,
1/4/25 10:17,28/03/2025 09:56,28/03/2025,FCA,213800QFA5KMBW5CVX71,WisdomTree Metal Securities Limited,WisdomTree Metal Securities Limited - Base prospectus (debt),Base Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116584/NI-000116584.pdf,
1/4/25 8:41,1/4/25 8:40,31/03/2025,Direct Upload,549300ZP07LMR36K1T02,iShares IV PLC,iShares IV plc Prospectus - ESMA changes,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116556/NI-000116556.pdf,
1/4/25 6:00,1/4/25 6:00,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5597667.html,
1/4/25 6:00,1/4/25 6:00,,Regulatory News Services (RNS),VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,Issue of Debt,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5597655.html,
31/03/2025 16:40,31/03/2025 16:40,,Regulatory News Services (RNS),549300ZP07LMR36K1T02,iShares IV PLC,Prospectus update - iShares IV plc,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5597547.html,
31/03/2025 16:29,31/03/2025 16:28,31/03/2025,Direct Upload,549300PZLRJB7M8H1057,iShares III PLC,Prospectus - iShares III plc - 31.03.2025,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116552/NI-000116552.pdf,
31/03/2025 16:26,31/03/2025 16:26,,Regulatory News Services (RNS),549300PZLRJB7M8H1057,iShares III PLC,Prospectus Update - iShares III plc ,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5597508.html,
31/03/2025 16:23,31/03/2025 16:23,31/03/2025,Direct Upload,549300F37ANJ4RAIPT18,iShares II PLC,iShares II plc Prospectus - ESMA changes,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116551/NI-000116551.pdf,
31/03/2025 16:23,31/03/2025 16:23,,Regulatory News Services (RNS),549300F37ANJ4RAIPT18,iShares II PLC,Publication of a Prospectus,Publication of a Prospectus,,https://data.fca.org.uk/artefacts/NSM/RNS/5597500.html,
31/03/2025 14:34,31/03/2025 14:34,,Regulatory News Services (RNS),YF0Y5B0IB8SM0ZFG9G81,Aviva PLC,Publication of Offering Memorandum,Issue of Debt,,https://data.fca.org.uk/artefacts/NSM/RNS/5597258.html,
31/03/2025 11:04,31/03/2025 11:04,31/03/2025,Direct Upload,213800KY9PT6WBH33232,Severn Trent Utilities Finance PLC,Severn Trent Utilities Finance Plc - Publication of Supplementary Prospectus,Publication of a Supplementary Prospectus,,https://data.fca.org.uk/artefacts/NSM/Portal/NI-000116519/NI-000116519.pdf,
